2020-10-23 15:39:57.325  INFO 14908 --- [main] com.wulianwang.iotl.IotlApplication      : Starting IotlApplication on liu with PID 14908 (E:\workplaceforidea\IOTL\target\classes started by Asus in E:\workplaceforidea\IOTL)
2020-10-23 15:39:57.331  INFO 14908 --- [main] com.wulianwang.iotl.IotlApplication      : No active profile set, falling back to default profiles: default
2020-10-23 15:39:59.243  INFO 14908 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8083 (http)
2020-10-23 15:39:59.250  INFO 14908 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2020-10-23 15:39:59.250  INFO 14908 --- [main] org.apache.catalina.core.StandardEngine  : Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-10-23 15:39:59.732  INFO 14908 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2020-10-23 15:39:59.733  INFO 14908 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 2297 ms
2020-10-23 15:47:06.031 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:07.028 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:08.018 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:09.007 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:10.008 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:11.012 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:12.013 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:13.015 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:14.015 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:15.008 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:16.020 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:17.026 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:18.018 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:19.023 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:20.025 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:21.025 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:22.019 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:23.021 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:24.022 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:25.028 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:26.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:27.054 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:28.041 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:29.078 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:30.012 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:31.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:32.013 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:33.025 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:34.025 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:35.010 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:36.026 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:37.016 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:38.036 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:39.014 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:40.016 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:41.012 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:42.015 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:43.010 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:44.066 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:45.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:46.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:47.016 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:48.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:49.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:50.013 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:51.025 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
